Mev_period0,Mev_period1,Mev_period2,Mev_period3,gas_fees_period0,gas_fees_period1,gas_fees_period2,gas_fees_period3,price_volitility_period0,price_volitility_period1,price_volitility_period2,price_volitility_period3
3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.903703086672385636e-01,9.394967209631766014e-01,6.342053370293789794e-01,4.614869426222569793e-01,7.483989235767818382e-01,3.255274700980488323e-01,6.509456295284580252e-01,1.743700241194259259e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,9.394967209631766014e-01,6.342053370293789794e-01,4.614869426222569793e-01,6.339019857081207299e-01,3.255274700980488323e-01,6.509456295284580252e-01,1.743700241194259259e-01,2.902884661889978402e-01
0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.342053370293789794e-01,4.614869426222569793e-01,6.339019857081207299e-01,3.540988660863301218e-01,6.509456295284580252e-01,1.743700241194259259e-01,2.902884661889978402e-01,4.480626086034135147e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.614869426222569793e-01,6.339019857081207299e-01,3.540988660863301218e-01,3.116527441760555961e-01,1.743700241194259259e-01,2.902884661889978402e-01,4.480626086034135147e-01,6.462027193590430540e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,6.339019857081207299e-01,3.540988660863301218e-01,3.116527441760555961e-01,7.613237434530611969e-01,2.902884661889978402e-01,4.480626086034135147e-01,6.462027193590430540e-01,7.735397830936463492e-03
2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.540988660863301218e-01,3.116527441760555961e-01,7.613237434530611969e-01,6.855199391525668151e-02,4.480626086034135147e-01,6.462027193590430540e-01,7.735397830936463492e-03,8.490872327210783332e-01
3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.116527441760555961e-01,7.613237434530611969e-01,6.855199391525668151e-02,5.109603286008750356e-01,6.462027193590430540e-01,7.735397830936463492e-03,8.490872327210783332e-01,5.674389813917701808e-01
3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.613237434530611969e-01,6.855199391525668151e-02,5.109603286008750356e-01,1.553564610952852254e-01,7.735397830936463492e-03,8.490872327210783332e-01,5.674389813917701808e-01,6.433911537057948049e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.855199391525668151e-02,5.109603286008750356e-01,1.553564610952852254e-01,8.441794988291106971e-02,8.490872327210783332e-01,5.674389813917701808e-01,6.433911537057948049e-01,6.920641499770338045e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,5.109603286008750356e-01,1.553564610952852254e-01,8.441794988291106971e-02,7.075937451667241307e-01,5.674389813917701808e-01,6.433911537057948049e-01,6.920641499770338045e-01,2.260183016200320028e-01
1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.553564610952852254e-01,8.441794988291106971e-02,7.075937451667241307e-01,3.901303103392246285e-01,6.433911537057948049e-01,6.920641499770338045e-01,2.260183016200320028e-01,1.529257309603159198e-01
3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.441794988291106971e-02,7.075937451667241307e-01,3.901303103392246285e-01,8.353862001589434927e-01,6.920641499770338045e-01,2.260183016200320028e-01,1.529257309603159198e-01,8.650767472161738914e-01
2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.075937451667241307e-01,3.901303103392246285e-01,8.353862001589434927e-01,5.932227946121233497e-01,2.260183016200320028e-01,1.529257309603159198e-01,8.650767472161738914e-01,5.512955680517888091e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.901303103392246285e-01,8.353862001589434927e-01,5.932227946121233497e-01,3.938170782616463583e-01,1.529257309603159198e-01,8.650767472161738914e-01,5.512955680517888091e-01,1.212356141810623233e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.353862001589434927e-01,5.932227946121233497e-01,3.938170782616463583e-01,2.917331309292755526e-01,8.650767472161738914e-01,5.512955680517888091e-01,1.212356141810623233e-01,5.477969134733997603e-01
2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.932227946121233497e-01,3.938170782616463583e-01,2.917331309292755526e-01,8.130702729985513910e-01,5.512955680517888091e-01,1.212356141810623233e-01,5.477969134733997603e-01,7.420762577197674847e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.938170782616463583e-01,2.917331309292755526e-01,8.130702729985513910e-01,9.502248806431226047e-01,1.212356141810623233e-01,5.477969134733997603e-01,7.420762577197674847e-01,7.364195789648799728e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.917331309292755526e-01,8.130702729985513910e-01,9.502248806431226047e-01,7.581011059477045233e-01,5.477969134733997603e-01,7.420762577197674847e-01,7.364195789648799728e-01,4.590859689789074105e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,8.130702729985513910e-01,9.502248806431226047e-01,7.581011059477045233e-01,7.658163683314523906e-01,7.420762577197674847e-01,7.364195789648799728e-01,4.590859689789074105e-01,8.959958655901442137e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,9.502248806431226047e-01,7.581011059477045233e-01,7.658163683314523906e-01,2.666356917291990980e-01,7.364195789648799728e-01,4.590859689789074105e-01,8.959958655901442137e-01,5.975862471561887990e-02
2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,7.581011059477045233e-01,7.658163683314523906e-01,2.666356917291990980e-01,1.789937564339664222e-01,4.590859689789074105e-01,8.959958655901442137e-01,5.975862471561887990e-02,4.588606268976380687e-01
3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,7.658163683314523906e-01,2.666356917291990980e-01,1.789937564339664222e-01,3.655879831653302547e-01,8.959958655901442137e-01,5.975862471561887990e-02,4.588606268976380687e-01,5.567153548192190771e-01
2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.666356917291990980e-01,1.789937564339664222e-01,3.655879831653302547e-01,5.696805153006060385e-01,5.975862471561887990e-02,4.588606268976380687e-01,5.567153548192190771e-01,1.639083124449471907e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.789937564339664222e-01,3.655879831653302547e-01,5.696805153006060385e-01,4.905410455516350243e-01,4.588606268976380687e-01,5.567153548192190771e-01,1.639083124449471907e-01,4.556423126049067296e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.655879831653302547e-01,5.696805153006060385e-01,4.905410455516350243e-01,2.206136554893951551e-01,5.567153548192190771e-01,1.639083124449471907e-01,4.556423126049067296e-01,1.682494436191561693e-02
2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,5.696805153006060385e-01,4.905410455516350243e-01,2.206136554893951551e-01,8.727743703900832095e-01,1.639083124449471907e-01,4.556423126049067296e-01,1.682494436191561693e-02,6.055213878689350571e-01
3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,4.905410455516350243e-01,2.206136554893951551e-01,8.727743703900832095e-01,8.544938357355315039e-01,4.556423126049067296e-01,1.682494436191561693e-02,6.055213878689350571e-01,1.540174475061582005e-01
2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.206136554893951551e-01,8.727743703900832095e-01,8.544938357355315039e-01,5.569327459171014016e-01,1.682494436191561693e-02,6.055213878689350571e-01,1.540174475061582005e-01,3.586255210271277472e-01
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.727743703900832095e-01,8.544938357355315039e-01,5.569327459171014016e-01,5.307869687666737502e-01,6.055213878689350571e-01,1.540174475061582005e-01,3.586255210271277472e-01,6.961302385305675466e-01
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,8.544938357355315039e-01,5.569327459171014016e-01,5.307869687666737502e-01,8.266879389235264330e-01,1.540174475061582005e-01,3.586255210271277472e-01,6.961302385305675466e-01,8.387819042116120283e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,5.569327459171014016e-01,5.307869687666737502e-01,8.266879389235264330e-01,3.732049467978213464e-01,3.586255210271277472e-01,6.961302385305675466e-01,8.387819042116120283e-01,4.662885761859175693e-01
1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.307869687666737502e-01,8.266879389235264330e-01,3.732049467978213464e-01,6.811188619242612985e-01,6.961302385305675466e-01,8.387819042116120283e-01,4.662885761859175693e-01,6.762600405037190177e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.266879389235264330e-01,3.732049467978213464e-01,6.811188619242612985e-01,9.317075140248373133e-01,8.387819042116120283e-01,4.662885761859175693e-01,6.762600405037190177e-01,4.255081303678425186e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.732049467978213464e-01,6.811188619242612985e-01,9.317075140248373133e-01,5.340868216155399972e-01,4.662885761859175693e-01,6.762600405037190177e-01,4.255081303678425186e-01,2.934893263721681800e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.811188619242612985e-01,9.317075140248373133e-01,5.340868216155399972e-01,4.818527785854629375e-01,6.762600405037190177e-01,4.255081303678425186e-01,2.934893263721681800e-01,1.637586786994936761e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,9.317075140248373133e-01,5.340868216155399972e-01,4.818527785854629375e-01,4.712531497531091684e-02,4.255081303678425186e-01,2.934893263721681800e-01,1.637586786994936761e-01,2.449179509645164066e-01
3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,5.340868216155399972e-01,4.818527785854629375e-01,4.712531497531091684e-02,6.799207646983747022e-01,2.934893263721681800e-01,1.637586786994936761e-01,2.449179509645164066e-01,3.603613853804764622e-01
1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.818527785854629375e-01,4.712531497531091684e-02,6.799207646983747022e-01,3.476834004727535898e-04,1.637586786994936761e-01,2.449179509645164066e-01,3.603613853804764622e-01,4.940064221838164071e-01
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.712531497531091684e-02,6.799207646983747022e-01,3.476834004727535898e-04,7.191230729160350554e-01,2.449179509645164066e-01,3.603613853804764622e-01,4.940064221838164071e-01,7.438265707034417140e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.799207646983747022e-01,3.476834004727535898e-04,7.191230729160350554e-01,2.780522952998739639e-01,3.603613853804764622e-01,4.940064221838164071e-01,7.438265707034417140e-01,1.739426381493488494e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.476834004727535898e-04,7.191230729160350554e-01,2.780522952998739639e-01,1.353334823884512206e-01,4.940064221838164071e-01,7.438265707034417140e-01,1.739426381493488494e-01,9.862886892931690408e-01
0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.191230729160350554e-01,2.780522952998739639e-01,1.353334823884512206e-01,6.291136869348790128e-03,7.438265707034417140e-01,1.739426381493488494e-01,9.862886892931690408e-01,9.747010377366707168e-01
3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.780522952998739639e-01,1.353334823884512206e-01,6.291136869348790128e-03,3.772111165546491174e-01,1.739426381493488494e-01,9.862886892931690408e-01,9.747010377366707168e-01,2.802671346406629960e-01
0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.353334823884512206e-01,6.291136869348790128e-03,3.772111165546491174e-01,2.578566235972968856e-01,9.862886892931690408e-01,9.747010377366707168e-01,2.802671346406629960e-01,6.262277059680356750e-01
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.291136869348790128e-03,3.772111165546491174e-01,2.578566235972968856e-01,7.813307914649791908e-02,9.747010377366707168e-01,2.802671346406629960e-01,6.262277059680356750e-01,3.678702070692856374e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.772111165546491174e-01,2.578566235972968856e-01,7.813307914649791908e-02,7.486808921017102936e-01,2.802671346406629960e-01,6.262277059680356750e-01,3.678702070692856374e-01,9.919550778137729008e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.578566235972968856e-01,7.813307914649791908e-02,7.486808921017102936e-01,5.801670583914195767e-01,6.262277059680356750e-01,3.678702070692856374e-01,9.919550778137729008e-01,7.258038957501651289e-01
1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.813307914649791908e-02,7.486808921017102936e-01,5.801670583914195767e-01,3.843142797053218374e-01,3.678702070692856374e-01,9.919550778137729008e-01,7.258038957501651289e-01,5.880839877132276738e-01
3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.486808921017102936e-01,5.801670583914195767e-01,3.843142797053218374e-01,7.384016643361946963e-01,9.919550778137729008e-01,7.258038957501651289e-01,5.880839877132276738e-01,5.715567612041791978e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,5.801670583914195767e-01,3.843142797053218374e-01,7.384016643361946963e-01,4.240887928908287918e-02,7.258038957501651289e-01,5.880839877132276738e-01,5.715567612041791978e-01,5.991622778894285517e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.843142797053218374e-01,7.384016643361946963e-01,4.240887928908287918e-02,6.614107550263603752e-02,5.880839877132276738e-01,5.715567612041791978e-01,5.991622778894285517e-01,2.507753096649245617e-02
3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,7.384016643361946963e-01,4.240887928908287918e-02,6.614107550263603752e-02,3.521298904744223357e-01,5.715567612041791978e-01,5.991622778894285517e-01,2.507753096649245617e-02,5.677102797155361147e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.240887928908287918e-02,6.614107550263603752e-02,3.521298904744223357e-01,3.282431107688799088e-01,5.991622778894285517e-01,2.507753096649245617e-02,5.677102797155361147e-01,7.128892308143131018e-01
2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.614107550263603752e-02,3.521298904744223357e-01,3.282431107688799088e-01,8.874171509182164908e-01,2.507753096649245617e-02,5.677102797155361147e-01,7.128892308143131018e-01,8.635548638735250915e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.521298904744223357e-01,3.282431107688799088e-01,8.874171509182164908e-01,1.166069363435823236e-01,5.677102797155361147e-01,7.128892308143131018e-01,8.635548638735250915e-01,2.454319410423677628e-02
0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.282431107688799088e-01,8.874171509182164908e-01,1.166069363435823236e-01,4.004144118124661755e-01,7.128892308143131018e-01,8.635548638735250915e-01,2.454319410423677628e-02,9.573138978934414567e-02
2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.874171509182164908e-01,1.166069363435823236e-01,4.004144118124661755e-01,7.322585311151649234e-01,8.635548638735250915e-01,2.454319410423677628e-02,9.573138978934414567e-02,1.773227275926484436e-01
3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166069363435823236e-01,4.004144118124661755e-01,7.322585311151649234e-01,7.122187797240862039e-01,2.454319410423677628e-02,9.573138978934414567e-02,1.773227275926484436e-01,2.773245650176080490e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.004144118124661755e-01,7.322585311151649234e-01,7.122187797240862039e-01,4.850960035877593945e-03,9.573138978934414567e-02,1.773227275926484436e-01,2.773245650176080490e-01,9.058828329433713522e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.322585311151649234e-01,7.122187797240862039e-01,4.850960035877593945e-03,3.462512363958136774e-01,1.773227275926484436e-01,2.773245650176080490e-01,9.058828329433713522e-01,4.873893759980674201e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.122187797240862039e-01,4.850960035877593945e-03,3.462512363958136774e-01,7.005537474997076686e-01,2.773245650176080490e-01,9.058828329433713522e-01,4.873893759980674201e-01,6.361179912450503071e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.850960035877593945e-03,3.462512363958136774e-01,7.005537474997076686e-01,6.670769701327136092e-01,9.058828329433713522e-01,4.873893759980674201e-01,6.361179912450503071e-01,5.916872641754462592e-01
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.462512363958136774e-01,7.005537474997076686e-01,6.670769701327136092e-01,9.425587277328967284e-01,4.873893759980674201e-01,6.361179912450503071e-01,5.916872641754462592e-01,1.047282043276117625e-01
1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,7.005537474997076686e-01,6.670769701327136092e-01,9.425587277328967284e-01,1.546670751069879612e-01,6.361179912450503071e-01,5.916872641754462592e-01,1.047282043276117625e-01,9.957347542947159180e-01
3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,6.670769701327136092e-01,9.425587277328967284e-01,1.546670751069879612e-01,2.375553004907562382e-01,5.916872641754462592e-01,1.047282043276117625e-01,9.957347542947159180e-01,7.026032909244224189e-01
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,9.425587277328967284e-01,1.546670751069879612e-01,2.375553004907562382e-01,1.664180280463248840e-01,1.047282043276117625e-01,9.957347542947159180e-01,7.026032909244224189e-01,5.385386717549449642e-01
2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.546670751069879612e-01,2.375553004907562382e-01,1.664180280463248840e-01,3.899973879497482532e-01,9.957347542947159180e-01,7.026032909244224189e-01,5.385386717549449642e-01,9.814031037758885745e-02
3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.375553004907562382e-01,1.664180280463248840e-01,3.899973879497482532e-01,4.472269654272972295e-01,7.026032909244224189e-01,5.385386717549449642e-01,9.814031037758885745e-02,3.102398005039874729e-01
2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.664180280463248840e-01,3.899973879497482532e-01,4.472269654272972295e-01,9.045530281500636649e-01,5.385386717549449642e-01,9.814031037758885745e-02,3.102398005039874729e-01,8.115947636186496839e-01
3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.899973879497482532e-01,4.472269654272972295e-01,9.045530281500636649e-01,6.454224600880187346e-02,9.814031037758885745e-02,3.102398005039874729e-01,8.115947636186496839e-01,6.316953469833882506e-01
3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.472269654272972295e-01,9.045530281500636649e-01,6.454224600880187346e-02,5.180402551035134806e-03,3.102398005039874729e-01,8.115947636186496839e-01,6.316953469833882506e-01,7.504564904505601763e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,9.045530281500636649e-01,6.454224600880187346e-02,5.180402551035134806e-03,3.127879453588700009e-02,8.115947636186496839e-01,6.316953469833882506e-01,7.504564904505601763e-01,3.383901101290717195e-01
0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.454224600880187346e-02,5.180402551035134806e-03,3.127879453588700009e-02,4.104708517867222684e-01,6.316953469833882506e-01,7.504564904505601763e-01,3.383901101290717195e-01,3.584963812753054757e-01
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.180402551035134806e-03,3.127879453588700009e-02,4.104708517867222684e-01,6.894234556403202596e-01,7.504564904505601763e-01,3.383901101290717195e-01,3.584963812753054757e-01,5.801926661676587438e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.127879453588700009e-02,4.104708517867222684e-01,6.894234556403202596e-01,4.173624088271529198e-01,3.383901101290717195e-01,3.584963812753054757e-01,5.801926661676587438e-01,1.401963815209640307e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.104708517867222684e-01,6.894234556403202596e-01,4.173624088271529198e-01,1.682362809268407311e-01,3.584963812753054757e-01,5.801926661676587438e-01,1.401963815209640307e-01,3.548462532855279905e-01
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.894234556403202596e-01,4.173624088271529198e-01,1.682362809268407311e-01,7.980416825607530296e-01,5.801926661676587438e-01,1.401963815209640307e-01,3.548462532855279905e-01,8.463313758150700084e-01
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.173624088271529198e-01,1.682362809268407311e-01,7.980416825607530296e-01,9.229967014397189029e-01,1.401963815209640307e-01,3.548462532855279905e-01,8.463313758150700084e-01,4.554192396183426306e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.682362809268407311e-01,7.980416825607530296e-01,9.229967014397189029e-01,4.737581533473053108e-01,3.548462532855279905e-01,8.463313758150700084e-01,4.554192396183426306e-01,7.653183509288288278e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.980416825607530296e-01,9.229967014397189029e-01,4.737581533473053108e-01,4.031351858004964539e-01,8.463313758150700084e-01,4.554192396183426306e-01,7.653183509288288278e-01,5.755159568115996160e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,9.229967014397189029e-01,4.737581533473053108e-01,4.031351858004964539e-01,3.058947796782480744e-01,4.554192396183426306e-01,7.653183509288288278e-01,5.755159568115996160e-01,6.715252755107222749e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,4.737581533473053108e-01,4.031351858004964539e-01,3.058947796782480744e-01,5.064332180570236819e-01,7.653183509288288278e-01,5.755159568115996160e-01,6.715252755107222749e-01,1.993747857776828614e-02
0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,4.031351858004964539e-01,3.058947796782480744e-01,5.064332180570236819e-01,4.579324020751688318e-01,5.755159568115996160e-01,6.715252755107222749e-01,1.993747857776828614e-02,2.691731897089857384e-01
3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.058947796782480744e-01,5.064332180570236819e-01,4.579324020751688318e-01,4.325128730920650977e-01,6.715252755107222749e-01,1.993747857776828614e-02,2.691731897089857384e-01,6.928191673637591474e-01
3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,5.064332180570236819e-01,4.579324020751688318e-01,4.325128730920650977e-01,7.267873841865594153e-01,1.993747857776828614e-02,2.691731897089857384e-01,6.928191673637591474e-01,2.594744038415280896e-01
3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,4.579324020751688318e-01,4.325128730920650977e-01,7.267873841865594153e-01,9.641029421413660483e-01,2.691731897089857384e-01,6.928191673637591474e-01,2.594744038415280896e-01,9.758314235147488303e-01
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.325128730920650977e-01,7.267873841865594153e-01,9.641029421413660483e-01,9.637742959830112310e-01,6.928191673637591474e-01,2.594744038415280896e-01,9.758314235147488303e-01,3.823911261251102811e-01
3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,7.267873841865594153e-01,9.641029421413660483e-01,9.637742959830112310e-01,7.911916759016390799e-02,2.594744038415280896e-01,9.758314235147488303e-01,3.823911261251102811e-01,1.203392049490685789e-01
0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,9.641029421413660483e-01,9.637742959830112310e-01,7.911916759016390799e-02,1.872097660837417354e-01,9.758314235147488303e-01,3.823911261251102811e-01,1.203392049490685789e-01,1.973924762461044535e-01
3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.637742959830112310e-01,7.911916759016390799e-02,1.872097660837417354e-01,2.721123318762938004e-01,3.823911261251102811e-01,1.203392049490685789e-01,1.973924762461044535e-01,7.398350247741920516e-01
3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,7.911916759016390799e-02,1.872097660837417354e-01,2.721123318762938004e-01,1.407519317732874864e-01,1.203392049490685789e-01,1.973924762461044535e-01,7.398350247741920516e-01,4.780898396094839242e-01
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.872097660837417354e-01,2.721123318762938004e-01,1.407519317732874864e-01,8.878277202540936219e-01,1.973924762461044535e-01,7.398350247741920516e-01,4.780898396094839242e-01,3.713223358199644331e-01
1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.721123318762938004e-01,1.407519317732874864e-01,8.878277202540936219e-01,4.078739527854365887e-01,7.398350247741920516e-01,4.780898396094839242e-01,3.713223358199644331e-01,2.805501649851301904e-01
3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.407519317732874864e-01,8.878277202540936219e-01,4.078739527854365887e-01,3.141946025177594359e-01,4.780898396094839242e-01,3.713223358199644331e-01,2.805501649851301904e-01,6.036006512834912741e-01
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.878277202540936219e-01,4.078739527854365887e-01,3.141946025177594359e-01,2.561420659915176756e-01,3.713223358199644331e-01,2.805501649851301904e-01,6.036006512834912741e-01,4.345253084068100291e-01
2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.078739527854365887e-01,3.141946025177594359e-01,2.561420659915176756e-01,5.631352804569740300e-01,2.805501649851301904e-01,6.036006512834912741e-01,4.345253084068100291e-01,7.822345953281294451e-01
